ts_utc,domain,scheme,found_path,status,bytes,sha256,saved_to,content_type
2026-01-26T21:07:43+00:00,www.cordellbeacon.com,https,/.well-known/trust.txt,200,1042,564bfe6af3c70c55c3f9699ee974f28113645a725a04a12aaebd517d830eb652,/root/trusttxt-env/crawler/output/found/www.cordellbeacon.com/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8
2026-01-26T21:08:35+00:00,www.countystarnews.com,https,/.well-known/trust.txt,200,255,9486ca5ddad294f47f8226fe18090c2f1ac88afcef9f9b5c763943d36c5bfc03,/root/trusttxt-env/crawler/output/found/www.countystarnews.com/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8
2026-01-26T21:08:39+00:00,www.countywidenews.com,https,/.well-known/trust.txt,200,924,e89aff6ae3e67fef39e769ea3df60ea89fce24ae3b219f31c48465acf0d998d7,/root/trusttxt-env/crawler/output/found/www.countywidenews.com/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8
2026-01-26T21:08:44+00:00,www.courant.com,https,/trust.txt,200,207,3f6cea7b6c764b7468d0abd5a44032220b86369199a34295de2a4e5a92428bbc,/root/trusttxt-env/crawler/output/found/www.courant.com/https_trust.txt.txt,text/plain;charset=utf-8
2026-01-26T21:08:56+00:00,www.courier-record.com,https,/trust.txt,200,835,ab9e8afc0b694f1b08a1f7cd857739ed931c2dc199e768e42c043650d4d2ba8e,/root/trusttxt-env/crawler/output/found/www.courier-record.com/https_trust.txt.txt,text/plain;charset=UTF-8
2026-01-26T21:12:14+00:00,www.dailycamera.com,https,/trust.txt,200,215,c49a3aadf05f1102317e64b2b93b16525a0443967f01d207b8703cf989b9c0a3,/root/trusttxt-env/crawler/output/found/www.dailycamera.com/https_trust.txt.txt,text/plain;charset=utf-8
2026-01-26T21:14:16+00:00,www.dailyfreeman.com,https,/trust.txt,200,217,d7e29090661ab97fd4fa0ce1c1ddd1f94b15cb417966ed8ed395e15ca67b5d61,/root/trusttxt-env/crawler/output/found/www.dailyfreeman.com/https_trust.txt.txt,text/plain;charset=utf-8
2026-01-26T21:14:28+00:00,www.dailylocal.com,https,/trust.txt,200,213,435db12a8ebe38485d1d7e05e4a6f8998bf5467d0ef896906deb3b2ced0530b0,/root/trusttxt-env/crawler/output/found/www.dailylocal.com/https_trust.txt.txt,text/plain;charset=utf-8
2026-01-26T21:14:32+00:00,www.dailypress.com,https,/trust.txt,200,213,fc0f6113770685e2823e6617670672419a5ab8173474e1679baaf10b036e2a55,/root/trusttxt-env/crawler/output/found/www.dailypress.com/https_trust.txt.txt,text/plain;charset=utf-8
2026-01-26T21:15:48+00:00,www.dallasobserver.com,https,/trust.txt,200,428,f56c02530c91b5947d051036e57788c5684d9faf44d050cb2e702b57ca6d81e1,/root/trusttxt-env/crawler/output/found/www.dallasobserver.com/https_trust.txt.txt,text/plain;charset=utf-8
2026-01-26T21:18:13+00:00,www.delcotimes.com,https,/trust.txt,200,213,6086b34cb3fa842bc373b6b3c7acb25d6e05bf2bb30e09a7ec412382ca416e62,/root/trusttxt-env/crawler/output/found/www.delcotimes.com/https_trust.txt.txt,text/plain;charset=utf-8
2026-01-26T21:19:55+00:00,www.denverpost.com,https,/trust.txt,200,213,3ad54fdc814a5b6fe28067fa8e4539e32cffc2f8a30cb66aec269b5eeb2750c5,/root/trusttxt-env/crawler/output/found/www.denverpost.com/https_trust.txt.txt,text/plain;charset=utf-8
2026-01-26T21:21:49+00:00,www.digitalcontentnext.org,https,/trust.txt,200,2163,97c0a12151e00bbf3f14c268f27843d155fd823402e459c09aaebba720933151,/root/trusttxt-env/crawler/output/found/www.digitalcontentnext.org/https_trust.txt.txt,text/plain;charset=UTF-8
2026-01-26T21:22:41+00:00,www.doublemountainchronicle.com,https,/.well-known/trust.txt,200,1005,65f98c1213885bd47e10406f0829053a42275e541688a2f5870c890f3d238906,/root/trusttxt-env/crawler/output/found/www.doublemountainchronicle.com/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8
