ts_utc,domain,scheme,requested_path,final_url,final_host,status,bytes,sha256,saved_to,content_type,gate_class,gate_reason,redirect_chain
2026-03-15T22:53:14+00:00,santacruzsentinel.com,https,/trust.txt,https://santacruzsentinel.com/trust.txt,santacruzsentinel.com,200,227,83903a412ba668266d41f06ab5d70f39a5f4025fb521c0192a6b0d1e0bc8b331,/home/almightyj/trusttxt-project/crawler/output/US_news/found/santacruzsentinel.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-15T22:53:47+00:00,sbsun.com,https,/trust.txt,https://sbsun.com/trust.txt,sbsun.com,200,203,0a3a2cb3c03c6b89b21b95e10a041ae93397d5cab129426989bd18f65aefcb16,/home/almightyj/trusttxt-project/crawler/output/US_news/found/sbsun.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-15T22:57:25+00:00,sevendaysvt.com,https,/.well-known/trust.txt,https://www.sevendaysvt.com/.well-known/trust.txt,www.sevendaysvt.com,200,418,c45d8bc395aaa7f747578ce3c1588c55b82f77a79473723a0b7668a69f09f099,/home/almightyj/trusttxt-project/crawler/output/US_news/found/sevendaysvt.com/https_.well-known_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,301:https://sevendaysvt.com/.well-known/trust.txt -> 200:https://www.sevendaysvt.com/.well-known/trust.txt
2026-03-15T22:57:55+00:00,sgvtribune.com,https,/trust.txt,https://sgvtribune.com/trust.txt,sgvtribune.com,200,213,9c8fbfbd4ec0f6f775f3af66c09fd7077096f4c24c4ab94ad9bce37a2630c07a,/home/almightyj/trusttxt-project/crawler/output/US_news/found/sgvtribune.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-15T22:59:14+00:00,siliconvalley.com,https,/trust.txt,https://siliconvalley.com/trust.txt,siliconvalley.com,200,219,1698e225510bd81e5210b2a7d08fadb804b662e441663a70e870e7f8f8c87e64,/home/almightyj/trusttxt-project/crawler/output/US_news/found/siliconvalley.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-15T23:03:12+00:00,sonomanews.com,https,/trust.txt,https://sonomanews.com/trust.txt,sonomanews.com,200,213,1a0371d7e5404e8bf3f54a08b185df7fccf1c59378d7243b0da3ee529d3d2cea,/home/almightyj/trusttxt-project/crawler/output/US_news/found/sonomanews.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-15T23:32:24+00:00,thehamiltonherald-news.com,https,/.well-known/trust.txt,https://www.thehamiltonherald-news.com/.well-known/trust.txt,www.thehamiltonherald-news.com,200,637,bf62f06607e85f0564ef3b1ef2d3aeff71fcc1a4878cedb16e03980f202135cf,/home/almightyj/trusttxt-project/crawler/output/US_news/found/thehamiltonherald-news.com/https_.well-known_trust.txt.txt,text/plain;charset=UTF-8,VALID_TEXT,text-like content,301:https://thehamiltonherald-news.com/.well-known/trust.txt -> 200:https://www.thehamiltonherald-news.com/.well-known/trust.txt
2026-03-15T23:44:02+00:00,thereporter.com,https,/trust.txt,https://thereporter.com/trust.txt,thereporter.com,200,215,866b338127ca1aff281eddacd596ff44f4fb613997b56ffa6b1cd9da6fc104c9,/home/almightyj/trusttxt-project/crawler/output/US_news/found/thereporter.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-15T23:50:43+00:00,times-standard.com,https,/trust.txt,https://times-standard.com/trust.txt,times-standard.com,200,221,ee29b543691c0a192d02a3c740ea95dfc625a85bc71f60bb0db7fdc30e911d50,/home/almightyj/trusttxt-project/crawler/output/US_news/found/times-standard.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-15T23:51:40+00:00,timesherald.com,https,/trust.txt,https://timesherald.com/trust.txt,timesherald.com,200,215,70006a31d8cba501a21216cd11f02f9dd2da7a3b3bafab238606cf2ad18d25fd,/home/almightyj/trusttxt-project/crawler/output/US_news/found/timesherald.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-15T23:51:43+00:00,timesheraldonline.com,https,/trust.txt,https://timesheraldonline.com/trust.txt,timesheraldonline.com,200,227,5a73fb3da51c6c3b6814f1341332a43d9e2b483a31a3f55666ef3a27bef0b53b,/home/almightyj/trusttxt-project/crawler/output/US_news/found/timesheraldonline.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-15T23:57:49+00:00,troyrecord.com,https,/trust.txt,https://troyrecord.com/trust.txt,troyrecord.com,200,213,34885612b1b1af20677dcc03edc4acb4f2f195ceedce526b4f34515ca3ab43c6,/home/almightyj/trusttxt-project/crawler/output/US_news/found/troyrecord.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-15T23:58:30+00:00,tucsonsentinel.com,https,/.well-known/trust.txt,https://www.tucsonsentinel.com/.well-known/trust.txt,www.tucsonsentinel.com,200,980,07852da66c354ce9c998a31da2bf6e8817ddbe2f4de1cfad40a3eadbc853f393,/home/almightyj/trusttxt-project/crawler/output/US_news/found/tucsonsentinel.com/https_.well-known_trust.txt.txt,text/plain,VALID_TEXT,text-like content,301:https://tucsonsentinel.com/.well-known/trust.txt -> 301:http://www.tucsonsentinel.com/.well-known/trust.txt -> 200:https://www.tucsonsentinel.com/.well-known/trust.txt
2026-03-15T23:58:30+00:00,tucsonweekly.com,https,/.well-known/trust.txt,https://www.tucsonweekly.com/.well-known/trust.txt,www.tucsonweekly.com,200,453,517075a1c73bbbf9cf80d9dec4cd57078a3bf6c2dd364b6c108268f85573d3fe,/home/almightyj/trusttxt-project/crawler/output/US_news/found/tucsonweekly.com/https_.well-known_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,301:https://tucsonweekly.com/.well-known/trust.txt -> 200:https://www.tucsonweekly.com/.well-known/trust.txt
2026-03-15T23:59:35+00:00,ukiahdailyjournal.com,https,/trust.txt,https://ukiahdailyjournal.com/trust.txt,ukiahdailyjournal.com,200,227,5c26ad3660111d290e282f179a30b7d159adf5afab04b18eba30907cc9c59dca,/home/almightyj/trusttxt-project/crawler/output/US_news/found/ukiahdailyjournal.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:05:54+00:00,virginiastar.net,https,/trust.txt,https://virginiastar.net/trust.txt,virginiastar.net,200,789,ddace7961b0c53fc7731edd0b74de90fbb50e858e4b04fa9db7638756a46ae4b,/home/almightyj/trusttxt-project/crawler/output/US_news/found/virginiastar.net/https_trust.txt.txt,text/plain;charset=UTF-8,VALID_TEXT,text-like content,
2026-03-16T00:07:20+00:00,vpa.net,https,/trust.txt,https://vpa.net/trust.txt,vpa.net,200,7352,30b4618a9b5145e2d11cad4783de6a2fa25e95be3f5841ea0e7e54386e5fce90,/home/almightyj/trusttxt-project/crawler/output/US_news/found/vpa.net/https_trust.txt.txt,text/plain; charset=UTF-8,VALID_TEXT,text-like content,
2026-03-16T00:15:34+00:00,westword.com,https,/trust.txt,https://www.westword.com/trust.txt,www.westword.com,200,413,b50364d82a23e8691d4ee2fef8783db7f230a09e2e4fcb0bf4490974f69848a4,/home/almightyj/trusttxt-project/crawler/output/US_news/found/westword.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,301:https://westword.com/trust.txt -> 200:https://www.westword.com/trust.txt
2026-03-16T00:16:48+00:00,whittierdailynews.com,https,/trust.txt,https://whittierdailynews.com/trust.txt,whittierdailynews.com,200,227,91e6f1461f30a39b4269d937d7cd003a1e42be839f21ad1e7bf7567741f14f50,/home/almightyj/trusttxt-project/crawler/output/US_news/found/whittierdailynews.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:17:27+00:00,wilsoncountynews.com,https,/trust.txt,https://wilsoncountynews.com/trust.txt,wilsoncountynews.com,200,1094,4ec40f0246abf4e169d9cef88336d13b132cd8be349043d59ed157c3454a4239,/home/almightyj/trusttxt-project/crawler/output/US_news/found/wilsoncountynews.com/https_trust.txt.txt,text/plain;charset=UTF-8,VALID_TEXT,text-like content,
2026-03-16T00:21:17+00:00,www.ainsworthnews.com,https,/.well-known/trust.txt,https://www.ainsworthnews.com/.well-known/trust.txt,www.ainsworthnews.com,200,930,5fd6a41dafe7c4998975ffe5c8d4b78a8bb2b96b2cde8c6d98986984c8649b2b,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.ainsworthnews.com/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8,VALID_TEXT,text-like content,
